0.35421499020865055	0.6307879436303025
0.7410207768710583	0.008310934199019071
0.9813941058572688	0.292657397881664
0.8822391587165525	0.731761892804601
0.593957157504779	0.07491384687513258
0.27868029950743267	0.35514570803410095
0.9055471080138252	0.8567860202670748
0.26961279201051336	0.325608466887782
0.5883625499571306	0.33919846973115053
0.19744343606651726	0.6240588523381037
0.5825275486087432	0.045196334851679065
0.7295628623659387	0.9057143604826621
0.8581592726281592	0.11348118816303177
0.9404863604268704	0.07139107970450964
0.05544938528522758	0.09758601113436804
0.7245610843415866	0.8044022816387727
0.6580707941145639	0.8113984110838908
0.4563176255661161	0.9837457420766759
0.9590455818833548	0.6236617298279025
0.5569011158094591	0.9201013716649329
0.5046744371192315	0.48630140942764144
0.764877875261512	0.7807385829464769
0.35042548437612664	0.913706750072692
0.45855255496073244	0.4374831040627184
0.4736172169942622	0.6639127537429641
0.13900603062644568	0.043648459182855426
0.22680705395484013	0.5768198136912589
0.7426508885961427	0.5213773340812843
0.7914336674798083	0.9190617864403703
0.46174666342079973	0.7087105535624646
