4.1911	6.1674	8.0791	25.5127
3.8125	5.7892	8.3063	25.9852
4.0646	5.8641	8.4323	25.5973
4.17	6.2406	8.1221	25.47
3.9944	6.0847	8.4387	25.3433
3.8048	5.505	8.2415	26.2213
4.484	6.2095	7.9649	25.6096
3.9764	5.9889	8.4038	25.6546
4.2539	6.7172	8.4413	25.5586
3.9082	6.2822	8.1775	25.9943
4.0495	6.5244	8.3342	26.3496
4.2591	5.537	8.1307	25.947
3.7688	6.1213	8.1948	26.2664
4.0576	5.019	8.8848	25.6129
3.7396	6.3922	8.1018	25.8628
3.621	5.7863	8.4585	26.1797
3.3306	6.1504	8.6936	25.9136
4.3902	5.6926	7.6492	25.8228
3.7544	5.5794	8.1408	26.3329
3.3486	5.8075	8.7265	25.7487
4.1352	6.0241	8.4552	26.4046
4.5835	6.2255	8.5721	25.8076
4.2982	5.8551	8.1343	26.2169
3.8133	6.1371	8.6056	26.1653
3.9933	5.6181	8.9611	26.0197
3.7243	5.8502	8.7235	25.5175
3.7556	6.9049	8.5963	26.335
4.2896	6.1518	8.8182	25.5226
3.6759	6.0307	8.0577	26.3962
3.7581	6.1532	8.3131	25.3439
4.1152	5.9603	8.1611	26.3576
3.9244	6.2754	8.4154	25.8435
3.4898	6.3773	8.654	25.6073
3.5674	6.4071	7.6257	26.0525
4.0693	6.2684	8.0203	25.4274
3.8279	5.928	8.667	26.4055
3.5797	5.836	9.0957	25.9266
3.7696	5.7143	8.764	25.9703
3.977	6.402	8.6815	25.5728
4.8335	5.6225	8.6058	26.0813
3.7044	6.5699	8.2129	25.7102
3.4163	6.4291	8.6809	25.8922
3.9872	6.6622	8.7223	25.8705
4.1812	6.0402	8.1405	25.3588
4.0236	5.6507	9.0527	25.6973
4.0833	5.3157	8.0758	26.4341
4.4991	6.0153	8.8486	25.5858
4.2872	5.7102	8.9443	25.5902
4.3372	6.3153	7.9381	25.9778
3.7992	5.7994	8.5882	25.9139
3.9978	5.8653	8.213	25.5993
4.1976	6.0168	8.0627	26.0682
3.0152	6.1072	8.5207	26.5013
4.4791	6.2097	8.5074	25.647
4.4169	6.1803	9.0282	25.7835
4.584	6.282	8.5223	25.715
3.245	6.382	8.4536	25.7175
3.8461	6.4956	8.8688	26.6309
4.0158	5.5944	8.0299	25.4086
4.1139	5.472	9.282	25.6179
3.4445	6.376	8.817	25.187
4.0206	6.2287	8.4598	25.9993
3.6557	6.098	7.9148	25.7452
3.9656	6.0368	8.3614	25.7526
3.401	5.9687	8.5616	25.8098
3.6984	6.5973	8.3559	26.1084
4.4815	6.0114	8.6241	25.929
3.7707	5.9648	8.3816	25.4733
3.8596	6.2358	8.5225	25.7152
3.8052	5.9968	8.8179	25.869
3.9515	6.2421	8.01	26.3001
4.0101	6.3756	9.0596	26.0106
3.9184	5.5009	8.2596	26.0529
4.0825	6.3865	8.49	25.9722
3.7667	6.7149	8.8899	25.6283
3.7106	6.3383	8.2158	25.8375
4.1455	5.7671	8.7944	25.5935
3.5847	6.1035	8.2564	26.0069
4.1644	5.967	8.5526	26.0986
4.0307	6.3388	8.2506	26.2054
4.0512	5.9742	8.5705	25.3218
3.8498	5.7127	8.0588	25.9133
3.6809	6.0464	8.6179	25.2745
4.1344	5.4531	8.2635	25.4926
4.1579	6.001	8.2674	25.9806
4.3339	5.7592	8.6584	26.2063
3.0543	5.5009	8.8764	26.1121
3.8758	6.7145	8.8396	25.7358
3.9555	6.1767	9.0275	25.1911
3.8276	6.466	8.1862	25.9211
3.5449	6.2034	8.114	25.64
3.6296	5.306	8.6436	25.2579
4.0603	6.6263	8.0847	25.7635
4.8957	5.7169	7.9549	25.6693
3.7577	5.8034	8.8731	26.3579
3.7677	5.4628	8.8267	25.5846
4.0395	5.5826	8.385	26.0889
4.8376	6.5282	8.2841	26.2342
3.9657	5.7141	8.3275	25.7915
3.9275	5.934	8.6035	26.1218
